Language,GitURL,GitRef,BuildTool,BuildStatus,FileCount,LinesofCode
python,https://github.com/GuillaumeMCK/PyPass-SAB,6385e08fda159af58e91ada287a2df9a2dc3d78d,pip,pass,640,162645
python,https://github.com/PoiBlackTea/cloudrun_services_to_services,e74b5d64ea0319231e0c752f50ddf3bfe644d488,pip,pass,625,162367
python,https://github.com/real-time-analytic/AAC_Mens_Soccer,968bf1071258a8f8885013abf2e788161eb4b217,pip,pass,623,162373
python,https://github.com/forbeworks/fobework-website,0a4659e28f7969d8ae5d92b32a6cd1926680b805,pip,pass,1574,476908
python,https://github.com/lawrence1986/heyU,3fde0d24e63588842bd3189d57f14d0102627855,pip,pass,2852,559784
python,https://github.com/faizanalvi/devops-capstone-project,f33c337cf3476d3c03418dd059d0e7cf39560ad5,pip,pass,634,162609
python,https://github.com/MainakRepositor/Company-Work-Analysis,7c2ce0e8d22dda0eb4fdd5d1d9e0f3a963bb9254,pip,pass,628,162168
python,https://github.com/alexandervoitsekhovich/QtProject,d006370b9b159ea9274ecbd15cadb9995a8e718d,pip,pass,623,162211
python,https://github.com/Komorebi-yaodong/FreeGPT,0221c54eaecafc7725544b1e9df1c68b13d84a40,pip,pass,624,162498
python,https://github.com/lew1101/calicam,b34dc4bf4c3842588f47158877b50bfca5a7a0d4,pip,pass,628,162227
python,https://github.com/blumzi/LAST_next_generation,a6cafbc026b56d84fb5067e26e106da41e165f40,pip,pass,634,163182
python,https://github.com/HabtB/alx-backend-user-data,9a42bc914a4f26477f815dca73f3672760bbbe99,pip,pass,678,163444
python,https://github.com/LIA-DiTella/nsdf_editing,019278a2a7d2929f7d7fe37666fa2b6f3855b38e,pip,pass,648,164600
python,https://github.com/davidestebanfinlay123456789/academico,43088f5c94f8e7ae6e79e2f04a478f0ebc9d89a5,pip,pass,638,162289
python,https://github.com/ruvamd/advance_django_migrations,c72b2c4d1c65e749ba4b82d8427d0a18e3e47e1c,pip,pass,633,162153
python,https://github.com/FedericoMatiasRios/alertas-flask-pytest,ad4b45734bb92ac905ff6c64c7d6c8da40eda109,pip,pass,624,162125
python,https://github.com/OdinZhang/cal,53d3f9dad7fb0b41fa4574d29e6be71728e37853,pip,pass,623,162069
python,https://github.com/Jchael12/configs,81af0707349894186c793c67d682d8b5b7ec8554,pip,pass,7690,910031
python,https://github.com/7trail/AlwaysDungeons,bb57d63d234a7791030cce118cff81cc77e34be8,pip,pass,626,162316
