Language,GitURL,GitRef,BuildTool,BuildStatus,FileCount,LinesofCode
python,https://github.com/hs3city/orpheus,72c7d641daead43fbbb087ca0f197667b8df8e3d,poetry,pass,1,101
python,https://github.com/deepin-community/sphinx-argparse,503ef1d872c4fa01aed58ecade5db1cfbda9d21a,poetry,pass,8,1206
python,https://github.com/tighug/til,31d0e6972b1c59b1508ea0a5cc413dc7cad3b425,poetry,pass,1,81
python,https://github.com/GrihmLord/Queue-ADT,850ad7256aff0f7b7e338617cc705d27ffbb444d,poetry,pass,1,112
python,https://github.com/wichmann-lab/psychopy-pixx,29deef9b5598fdd4901fec2e6bee3002059f0758,poetry,pass,9,768
python,https://github.com/splunk/security_content,99fd815bc0e4a8747e8f6cab5859c73d0e08dc3f,poetry,pass,228,23142
python,https://github.com/Junyang1996/Python-Projects-,877dcd5ff54711ba2ce70943751296b49bc1abbb,poetry,pass,499,125125
python,https://github.com/EthanRosenthal/EthanRosenthal,6bd27728a854108df5795d2a5f2df26ba64813a8,poetry,pass,1,42
python,https://github.com/segurodns/dns-adblock,04b7be2b4e1b3fa3aefa1bbf4dd0b8b321e315e6,poetry,pass,3,151
python,https://github.com/inmarsat-enterprise/pynimomodem,3ce69bd6e5fd132bcba7af97689a4adca094b592,poetry,pass,15,2821
python,https://github.com/yandex/ch-tools,baaf84329cb7f524eef08e8256c6537879934d81,poetry,pass,125,8700
python,https://github.com/niwcpac/mole,a12ffa317f7b7eab54f7b16b25ae1f1545c3c396,poetry,pass,104,14706
python,https://github.com/saintodes/python-project-52,44c185f66bc5c1db0f284b11bd2628fd9f79b9db,poetry,pass,6,116
python,https://github.com/telekom-mms/Automated-Ansible-Role-Documentation,a91e28e32d17ced81f5ddcceb90434b815410684,poetry,pass,2,557
python,https://github.com/gijshendriksen/master-thesis,a42134cdccb05777022ff2254034950ea16a89a0,poetry,pass,49,2725
python,https://github.com/calvinkchui/sb-python-playround,c080226812ada4570658a660b8b1c6b48d388a4a,poetry,pass,111,2985
python,https://github.com/anon1m0rg/Calculadorapolinomis,4ce5ad612e3fe66da557ea7c980027df9ed7c934,poetry,pass,2,394
python,https://github.com/AXGKl/devapps,2cd068e4a779ef1d3792fd0b492c97bb56dc4bf1,poetry,pass,137,22242
python,https://github.com/FlynnD273/qmk_zsa,c74d4c7b0ce1a4d451d1b655f88284326f02ffed,poetry,pass,1361,317028
python,https://github.com/xarekx/dietapp-django,279ce483aacd4f1bc34f90eacbba9557596315d0,poetry,pass,12,120
