Language,GitURL,GitRef,BuildTool,BuildStatus,ErrorMessage
java,https://github.com/deiz0n/system_barbershop,a560e92a5fc5033ae5d4bd26b202785bb1278d13,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/DenisBuserski/Softuni-Spring-Data,466bacd0c8230249f1eee00dbe247148aa1efe82,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/CalvinDoesCS/DietTracker,966602eafe50e801e652dc7652b6528765eaea3c,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/ebremer/BeakGraph,111d2d4c62d8b74e3abdbf39fd03444afb3ef7ce,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/developer-iq-tracker/issue-management-service,02cc6afb75317c3e9e60569310f5749f24a8ac51,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/isshepelev/rest-security,0b6eb0d0a5561a31690df968a7607b63c7d4c7b6,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/ak2781/test_integraton,84483a6e5e544ec8c3f3fdf43199cf9633bd2626,maven,fail,Command 'mvn clean install' timed out after 1799.9999847910367 seconds
java,https://github.com/dapdelivery/where-for-dinner-28-11-2023-15-07-20-231333466,eb22602ed2def3e06bf2314e6990d24d9b31ae0d,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Viliusps/Media_recommendations,4af9fff719bfd0aecf73284c21cf270f48eb588b,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/lotusroot1/xmlsort,5885b4f0a355095234fea350523f8755af4181c2,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Ilya-Galaktionov/job4j_tracker,5ebbc5d8093f3b33f22c65e35b78d58b82ebda17,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/TheusmaOliver/email-service-rabbitmq,cf3d47cbb5e8e9062ba62534a146322da57e172a,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/xJesusx0/api-backend,a8f9d5f19334cec043012555e5088df162112dae,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/markosa84/mss,a0d14019ff322288c1f0801ded6fcec4901d3781,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/slask1807/taf-web-site10,71fba45dd5fe97c05c80d583154e6a58df96042d,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Kata2306/IntimateCode,d0ab03b3659447cb9399428742a7138cacf7614c,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/ricardodragon/imagem,f6c54675d606f30764103734799d94e974f433e0,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/ManelAgrebi/MI,49e4a7f643f4eb1d493a966e79804e34356402c9,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/dapdelivery/where-for-dinner-28-11-2023-15-09-43-240460149,007e351d0a18e530ccb9f2f8118c88f258b4caae,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/jfetterolf/smooks-edi,efc3a55853169188a8e49659aacc7a299a18396d,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/lucasmalara/graphs-and-algorithms,ae2168fd966936cbed74dc3d3f4912cf73accea6,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/Manoj2204/Supply_Chain_Management_Project,8d0c70c13166fce2c13a3f4a88927559529a5529,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/10Daniel10/Eventify-BackEnd,7dfb865118c04a4a89c8c2d7f2ab37c98d10f7b5,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/BlackRubick/Teatro-con-JAVA-,4316cb43020f3f4dc6da9951204d965ddf8b6f35,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/ananyaseth20/Sports-Team-Management-Tool-,902fe59c37dc8d17b4c664efe66e7bd1bf553024,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
java,https://github.com/aws/aws-sdk-java-v2,23060053e2fa178e4f7bfc26716f11a45c6d6469,maven,fail,Command 'mvn clean install' returned non-zero exit status 1.
